,_record_id,_title,_server_updated_at,_updated_by,_geometry,_latitude,_longitude,282_payment_method_that_purchase,283_fulfill_needs,300_did_not_find,237_distance_household_interviewee,299_means_transportation_consumer,238_frequency_buying_store,284_additional_products_store,301_electricity_bill,305_electricity_bill_store,302_water_bill,306_water_bill_store,303_gas_bill,307_gas_bill_store,286_topups,308_topups_in_store,287_wire_transfers,309_wiretransfers_in_store,320_other_services_in_store,304_additional_services_store,81_number_online_purchases_month,288_number_app_purchases_month,289_number_whatsapp_purchases_month,83_willingness_ultrafast_delivery,84_willingness_sameday_delivery,241_age_of_the_interviewee,240_gender_interviewee,indicate_the_type_of_store,name_of_the_store,_latitude,_longitude,238_frequency_buying_store,81_number_online_purchases_month,288_number_app_purchases_month,289_number_whatsapp_purchases_month,83_willingness_ultrafast_delivery,84_willingness_sameday_delivery,241_age_of_the_interviewee
284,7470508d-e4ea-4a60-ab9e-b96f2f1dc4c8,"November 10, 2022",2022-11-10 19:33:22 UTC,Daniel Serrano,SRID=4326;POINT(-98.2635697 19.0366637),19.0366637,-98.2635697,Efectivo,yes,encontro todo,4 a 6 cuadras,A pie,3,ninguno,CFE,yes,Sistema de agua,yes,Proveedor de gas,yes,Tienda de conveniencia (e.g. OXXO),yes,"Supermercado,Tienda de conveniencia (e.g. OXXO),Tiendita",no,no,Pago con tarjeta,0,0,0,15,30,27,Female,Dairy products,Misc. Juquilita ,19.0366637,-98.2635697,3,0,0,0,15,30,27
285,e304cd5f-5ae8-4f7d-a7f6-c09e0094fb82,"November 3, 2022",2022-11-10 00:58:39 UTC,Fernando Gonzálezinactivo,SRID=4326;POINT(-98.2641572133 19.0345641171),19.0345641171,-98.2641572133,Efectivo,yes,encontro todo,más de 10 cuadras,Transporte público,2,ninguno,No lo hago,yes,No lo hago,yes,No lo hago,yes,No lo hago,yes,No lo hago,no,no,Pago con tarjeta,2,5,0,150,150,18,Male,Grocery store (aka. nanostore),Minisuper Rayitas,19.0345641171,-98.2641572133,2,2,5,0,150,150,18
286,3ec7d304-f11a-431d-8731-6e2f29fbb85e,"November 3, 2022",2022-11-10 00:58:39 UTC,Fernando Gonzálezinactivo,SRID=4326;POINT(-98.2666610554 19.0351390524),19.0351390524,-98.2666610554,Efectivo,yes,encontro todo,más de 10 cuadras,Transporte público,1,ninguno,No lo hago,no,No lo hago,no,No lo hago,no,No lo hago,no,No lo hago,no,no,Pago con tarjeta,1,0,0,100,150,18,Male,Grocery store (aka. nanostore),La Universal,19.0351390524,-98.2666610554,1,1,0,0,100,150,18
287,0ceecc2f-6bf6-4b37-a39a-d0089a18c0b5,"November 3, 2022",2022-11-10 00:58:38 UTC,Fernando Gonzálezinactivo,SRID=4326;POINT(-98.2671411708 19.0352819935),19.0352819935,-98.2671411708,Tarjeta de débito y/o crédito,yes,encontro todo,más de 10 cuadras,Automóvil,1,ninguno,No lo hago,no,No lo hago,no,No lo hago,no,No lo hago,no,No lo hago,no,no,Pago con tarjeta,1,0,0,100,100,15,Male,Micro-restaurant (aka. fondita),Taquería Don Jorge,19.0352819935,-98.2671411708,1,1,0,0,100,100,15
288,0fbcf473-39af-4f09-a325-91a2d235ed4a,"November 7, 2022",2022-11-10 00:01:22 UTC,Leoncio Mora Díaz,SRID=4326;POINT(-98.2488074989 19.0315343616),19.0315343616,-98.2488074989,Tarjeta de débito y/o crédito,yes,encontro todo,0 a 3 cuadras,A pie,1,ninguno,CFE,no,Sistema de agua,no,Proveedor de gas,no,No lo hago,no,Banco,no,no,Pago con tarjeta,0,0,0,50,30,75,Male,Grocery store (aka. nanostore),Aren salón de belleza ,19.0315343616,-98.2488074989,1,0,0,0,50,30,75
289,57358cdd-eb9f-43f6-94be-bcf79e0664e3,"November 7, 2022",2022-11-10 00:01:22 UTC,Leoncio Mora Díaz,SRID=4326;POINT(-98.2492553477 19.0258156295),19.0258156295,-98.2492553477,Transferencia interbancaria,yes,encontro todo,7 a 10 cuadras,Automóvil,5,ninguno,App,yes,App,yes,Automático ,yes,Plan ,yes,Banco,yes,no,Pago con tarjeta,8,2,0,39,0,35,Female,Micro-restaurant (aka. fondita),Con sabor a hogar ,19.0258156295,-98.2492553477,5,8,2,0,39,0,35
290,667e21ba-3e9f-4f4d-b23a-495986377506,"November 7, 2022",2022-11-10 00:00:57 UTC,Pablo Jesús Pérez Franklin,SRID=4326;POINT(-98.2488052547 19.0319169806),19.0319169806,-98.2488052547,Tarjeta de débito y/o crédito,yes,encontro todo,más de 10 cuadras,Automóvil,1,ninguno,Tienda de conveniencia (e.g. OXXO),yes,Sistema de agua,yes,Proveedor de gas,yes,Tienda de conveniencia (e.g. OXXO),yes,"Banco,Tienda de conveniencia (e.g. OXXO)",yes,no,Pago con tarjeta,2,2,0,25,25,18,Male,Grocery store (aka. nanostore),SIX,19.0319169806,-98.2488052547,1,2,2,0,25,25,18
291,44f08598-31d4-4172-ae01-5c3d6245aa09,"November 7, 2022",2022-11-10 00:00:56 UTC,Pablo Jesús Pérez Franklin,SRID=4326;POINT(-98.2489068434 19.0313727784),19.0313727784,-98.2489068434,Efectivo,yes,encontro todo,más de 10 cuadras,Transporte público,1,ninguno,Tienda de conveniencia (e.g. OXXO),no,Sistema de agua,no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),no,"Banco,Tienda de conveniencia (e.g. OXXO)",no,yes,Pago con tarjeta,1,1,2,15,60,20,Male,Cafeteria,Tortas el primo ,19.0313727784,-98.2489068434,1,1,1,2,15,60,20
292,1e4edc4d-22ab-4a1d-86e2-04169ae02335,"November 7, 2022",2022-11-10 00:00:56 UTC,Pablo Jesús Pérez Franklin,SRID=4326;POINT(-98.2494191453 19.0267601411),19.0267601411,-98.2494191453,Tarjeta de débito y/o crédito,yes,encontro todo,7 a 10 cuadras,Automóvil,1,ninguno,CFE,no,"Sistema de agua,Tienda de conveniencia (e.g. OXXO)",no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),no,"Banco,Tienda de conveniencia (e.g. OXXO)",no,no,Pago con tarjeta,5,6,3,150,200,38,Male,Cafeteria,DON MOY,19.0267601411,-98.2494191453,1,5,6,3,150,200,38
293,71df3b78-0538-44d6-a483-03111d32a2f0,"November 7, 2022",2022-11-10 00:00:53 UTC,Pablo Jesús Pérez Franklin,SRID=4326;POINT(-98.2502124086 19.0265566535),19.0265566535,-98.2502124086,Efectivo,yes,encontro todo,0 a 3 cuadras,A pie,7,ninguno,Tienda de conveniencia (e.g. OXXO),yes,Sistema de agua,yes,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),yes,Banco,yes,no,Pago con tarjeta,0,0,0,50,50,65,Female,Grocery store (aka. nanostore),"FRUTAS, VERDURAS Y ABARROTES D’NYS",19.0265566535,-98.2502124086,7,0,0,0,50,50,65
294,5453a849-f695-4f4a-bb8e-0e81eabda7df,"November 7, 2022",2022-11-10 00:00:52 UTC,Pablo Jesús Pérez Franklin,SRID=4326;POINT(-98.2492511719 19.0256704332),19.0256704332,-98.2492511719,Efectivo,yes,encontro todo,7 a 10 cuadras,Automóvil,4,ninguno,"CFE,Celular (aplicación)",yes,Sistema de agua,yes,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),no,yes,Servicio de recarga ,1,0,0,50,100,42,Female,Produce (fruits & vegetables),ABARROTES FRUTAS Y VERDURAS “HERNÁNDEZ”,19.0256704332,-98.2492511719,4,1,0,0,50,100,42
295,93f89401-7f8b-4ef3-ba89-a3f407b4ef69,"November 9, 2022",2022-11-09 23:19:13 UTC,Amaranta Hernández,SRID=4326;POINT(-98.166423887 19.072236547),19.072236547,-98.166423887,Efectivo,yes,encontro todo,0 a 3 cuadras,A pie,7,ninguno,CFE,no,Sistema de agua,no,Proveedor de gas,no,"Farmacia ,Tienda de conveniencia (e.g. OXXO)",yes,No lo hago,no,no,Pago con tarjeta,0,0,0,0,0,67,Female,Grocery store (aka. nanostore),ILYA PAPELERÍA ,19.072236547,-98.166423887,7,0,0,0,0,0,67
296,328e10e9-cc6d-47d5-8cee-1cc56e2201bd,"November 9, 2022",2022-11-09 23:19:12 UTC,Amaranta Hernández,SRID=4326;POINT(-98.1656574458 19.0723740694),19.0723740694,-98.1656574458,Efectivo,yes,encontro todo,0 a 3 cuadras,A pie,5,ninguno,App,no,App,no,App,yes,App,no,No lo hago,no,no,Pago con tarjeta,3,1,0,0,0,33,Female,Micro-restaurant (aka. fondita),Antojitos ,19.0723740694,-98.1656574458,5,3,1,0,0,0,33
297,a952bc44-ff6f-4c68-828f-594566388269,"November 9, 2022",2022-11-09 23:19:12 UTC,Amaranta Hernández,SRID=4326;POINT(-98.1666609272 19.0697383098),19.0697383098,-98.1666609272,Efectivo,yes,encontro todo,4 a 6 cuadras,A pie,2,ninguno,No lo hago,no,No lo hago,no,No lo hago,no,No lo hago,no,No lo hago,no,no,Pago con tarjeta,2,1,0,0,0,21,Female,Grocery store (aka. nanostore),El supercito ,19.0697383098,-98.1666609272,2,2,1,0,0,0,21
298,84785c1b-15a9-4b2b-98e1-6d7f74277927,"November 9, 2022",2022-11-09 23:19:11 UTC,Amaranta Hernández,SRID=4326;POINT(-98.1665194407 19.0696236004),19.0696236004,-98.1665194407,Efectivo,yes,encontro todo,más de 10 cuadras,Transporte público,1,ninguno,"CFE,En línea ",no,En línea ,no,"En línea ,Proveedor de gas",no,Tienda de conveniencia (e.g. OXXO),no,No lo hago,no,no,Pago con tarjeta,4,9,0,0,0,18,Female,Micro-restaurant (aka. fondita),Café Donatelli,19.0696236004,-98.1665194407,1,4,9,0,0,0,18
299,49cfc1e7-8560-4aec-8973-d55b559e3336,"November 9, 2022",2022-11-09 23:19:11 UTC,Amaranta Hernández,SRID=4326;POINT(-98.1676251814 19.0708933214),19.0708933214,-98.1676251814,Efectivo,yes,encontro todo,más de 10 cuadras,Transporte público,1,ninguno,CFE,no,Sistema de agua,no,Proveedor de gas,no,No lo hago,no,No lo hago,no,no,Pago con tarjeta,2,0,0,0,0,18,Male,Micro-restaurant (aka. fondita),(No tiene nombre) ,19.0708933214,-98.1676251814,1,2,0,0,0,0,18
300,85c26824-a563-41eb-8bb4-1604e967d9bb,"November 9, 2022",2022-11-09 23:19:10 UTC,Amaranta Hernández,SRID=4326;POINT(-98.1671138853 19.071234278),19.071234278,-98.1671138853,Efectivo,yes,encontro todo,más de 10 cuadras,Automóvil,2,ninguno,CFE,yes,Sistema de agua,yes,Proveedor de gas,yes,Banco,no,No lo hago,no,no,Pago con tarjeta,2,5,6,200,200,20,Male,Grocery store (aka. nanostore),El León,19.071234278,-98.1671138853,2,2,5,6,200,200,20
301,f16783bf-0337-40af-b4c2-bf40e9e0d78a,"November 9, 2022",2022-11-09 23:19:10 UTC,Amaranta Hernández,SRID=4326;POINT(-98.1671024859 19.0712311093),19.0712311093,-98.1671024859,Efectivo,yes,encontro todo,más de 10 cuadras,Transporte público,1,ninguno,CFE,yes,Sistema de agua,yes,Proveedor de gas,yes,Tienda de conveniencia (e.g. OXXO),yes,No lo hago,no,yes,Pago de servicios ,0,0,0,50,50,19,Female,Grocery store (aka. nanostore),El León ,19.0712311093,-98.1671024859,1,0,0,0,50,50,19
302,8476942c-3475-4386-a2eb-57e8c7cac9ee,"November 9, 2022",2022-11-09 23:19:09 UTC,Amaranta Hernández,SRID=4326;POINT(-98.1671789289 19.0711623476),19.0711623476,-98.1671789289,Efectivo,yes,encontro todo,más de 10 cuadras,Transporte público,2,ninguno,CFE,no,Sistema de agua,no,No lo hago,no,No lo hago,no,No lo hago,no,no,Pago con tarjeta,0,0,0,0,0,22,Male,Grocery store (aka. nanostore),La universitaria ,19.0711623476,-98.1671789289,2,0,0,0,0,0,22
303,811a4e98-1f23-4410-8842-4a60c0dad15c,"November 9, 2022",2022-11-09 23:19:09 UTC,Amaranta Hernández,SRID=4326;POINT(-98.1671712175 19.0711626645),19.0711626645,-98.1671712175,Efectivo,yes,encontro todo,más de 10 cuadras,Transporte público,1,ninguno,En línea ,no,En línea ,no,Proveedor de gas,no,En línea ,yes,No lo hago,no,no,Pago con tarjeta,4,2,0,10,10,22,Male,Grocery store (aka. nanostore),La universitaria ,19.0711626645,-98.1671712175,1,4,2,0,10,10,22
304,7a8c638f-c833-499f-90ef-8e01278d19e7,"November 9, 2022",2022-11-09 23:19:08 UTC,Amaranta Hernández,SRID=4326;POINT(-98.1671775877 19.0711556933),19.0711556933,-98.1671775877,Efectivo,yes,encontro todo,más de 10 cuadras,Transporte público,3,ninguno,Tienda de conveniencia (e.g. OXXO),no,No lo hago,no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),no,No lo hago,no,no,Pago con tarjeta,2,3,0,0,0,19,Female,Grocery store (aka. nanostore),La universitaria ,19.0711556933,-98.1671775877,3,2,3,0,0,0,19
305,b6f1ef8b-896f-49c5-9bb0-f0d542628ae1,"November 9, 2022",2022-11-09 23:19:08 UTC,Amaranta Hernández,SRID=4326;POINT(-98.1676315516 19.0708949058),19.0708949058,-98.1676315516,Efectivo,yes,encontro todo,0 a 3 cuadras,A pie,2,ninguno,CFE,yes,Sistema de agua,yes,Proveedor de gas,yes,Banco,yes,Banco,yes,yes,Servicios ,3,10,0,50,50,22,Male,Micro-restaurant (aka. fondita),(No tiene nombre) ,19.0708949058,-98.1676315516,2,3,10,0,50,50,22
306,e66a2d74-d4d1-4897-8a49-6f2af560080a,"November 9, 2022",2022-11-09 23:19:07 UTC,Amaranta Hernández,SRID=4326;POINT(-98.1676261872 19.0708980745),19.0708980745,-98.1676261872,Efectivo,yes,encontro todo,7 a 10 cuadras,A pie,2,ninguno,Supermercado,yes,Sistema de agua,yes,Proveedor de gas,yes,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),yes,yes,Pago de servicios ,6,5,0,40,40,20,Male,Micro-restaurant (aka. fondita),(No tiene nombre) ,19.0708980745,-98.1676261872,2,6,5,0,40,40,20
307,3e5a3d58-b05e-4c44-bdb2-fe94ee01fcd4,"November 9, 2022",2022-11-09 23:19:07 UTC,Amaranta Hernández,SRID=4326;POINT(-98.1676328927 19.0708936383),19.0708936383,-98.1676328927,Efectivo,yes,encontro todo,7 a 10 cuadras,Automóvil,2,ninguno,CFE,no,Sistema de agua,no,Proveedor de gas,no,Banco,no,Banco,no,no,Pago con tarjeta,1,8,0,50,100,18,Male,Micro-restaurant (aka. fondita),(No tiene nombre),19.0708936383,-98.1676328927,2,1,8,0,50,100,18
308,014c8aaf-c970-47d4-96ff-1e4c1cc9cff5,"November 9, 2022",2022-11-09 23:19:07 UTC,Amaranta Hernández,SRID=4326;POINT(-98.167602968 19.0706738863),19.0706738863,-98.167602968,Efectivo,yes,encontro todo,más de 10 cuadras,Automóvil,1,ninguno,CFE,no,Sistema de agua,no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),no,No lo hago,no,no,Pago con tarjeta,5,10,0,55,55,21,Male,Cafeteria,Sagrado juguito ,19.0706738863,-98.167602968,1,5,10,0,55,55,21
309,c0a17903-eff6-4e5c-8c45-de2dc0245cce,"November 9, 2022",2022-11-09 23:19:06 UTC,Amaranta Hernández,SRID=4326;POINT(-98.1671702117 19.0711531583),19.0711531583,-98.1671702117,Efectivo,yes,encontro todo,0 a 3 cuadras,Transporte público,1,ninguno,CFE,no,No lo hago,no,Proveedor de gas,no,No lo hago,no,No lo hago,no,no,Pago con tarjeta,0,1,1,5,5,22,Female,Grocery store (aka. nanostore),La universitaria ,19.0711531583,-98.1671702117,1,0,1,1,5,5,22
310,b548980c-402b-46d3-8a36-85780245dfbf,"November 9, 2022",2022-11-09 23:19:05 UTC,Amaranta Hernández,SRID=4326;POINT(-98.1670967862 19.0712510723),19.0712510723,-98.1670967862,Efectivo,yes,encontro todo,más de 10 cuadras,Transporte público,1,ninguno,CFE,no,Sistema de agua,no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),no,No lo hago,no,no,Pago con tarjeta,0,3,0,100,100,21,Male,Produce (fruits & vegetables),Hermanos Gonzales ,19.0712510723,-98.1670967862,1,0,3,0,100,100,21
311,f03fafe6-b525-48d7-afe2-6ba197f6df8b,"November 9, 2022",2022-11-09 23:19:04 UTC,Amaranta Hernández,SRID=4326;POINT(-98.1671105325 19.0712311093),19.0712311093,-98.1671105325,Efectivo,yes,encontro todo,más de 10 cuadras,Transporte público,3,ninguno,CFE,no,Sistema de agua,no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),no,No lo hago,no,no,Pago con tarjeta,1,0,0,0,0,18,Male,Grocery store (aka. nanostore),El León,19.0712311093,-98.1671105325,3,1,0,0,0,0,18
312,0b50be9b-8a66-4818-9241-22817feb9ae4,"November 9, 2022",2022-11-09 23:19:04 UTC,Amaranta Hernández,SRID=4326;POINT(-98.1671112031 19.0712238212),19.0712238212,-98.1671112031,Efectivo,yes,encontro todo,más de 10 cuadras,Transporte público,3,ninguno,En línea ,no,En línea ,no,En línea ,no,En línea ,no,No lo hago,no,yes,Servicio a domicilio ,7,5,0,300,300,22,Male,Grocery store (aka. nanostore),El León,19.0712238212,-98.1671112031,3,7,5,0,300,300,22
313,acd7eff1-85ca-4d66-8bdc-94f064a9833e,"November 9, 2022",2022-11-09 23:19:03 UTC,Amaranta Hernández,SRID=4326;POINT(-98.1671145558 19.0712269899),19.0712269899,-98.1671145558,Efectivo,yes,encontro todo,0 a 3 cuadras,A pie,2,ninguno,No lo hago,no,No lo hago,no,No lo hago,no,Tienda de conveniencia (e.g. OXXO),no,No lo hago,no,yes,Entrega a domicilio ,2,1,0,50,50,24,Male,Grocery store (aka. nanostore),Tontería y tienda “El León”,19.0712269899,-98.1671145558,2,2,1,0,50,50,24
314,02c19dfb-29f0-44be-ae71-ab382da68658,"November 9, 2022",2022-11-09 23:19:03 UTC,Amaranta Hernández,SRID=4326;POINT(-98.1672017276 19.0713759206),19.0713759206,-98.1672017276,Efectivo,yes,encontro todo,más de 10 cuadras,Transporte público,1,ninguno,Banco,no,Sistema de agua,no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),no,No lo hago,no,no,Pago con tarjeta,3,0,0,0,0,22,Male,Grocery store (aka. nanostore),Lonchería Karina,19.0713759206,-98.1672017276,1,3,0,0,0,0,22
315,0f0c4409-0781-45a5-b834-e20839c4a36a,"November 9, 2022",2022-11-09 23:19:02 UTC,Amaranta Hernández,SRID=4326;POINT(-98.1669915095 19.0716601559),19.0716601559,-98.1669915095,Efectivo,yes,encontro todo,0 a 3 cuadras,A pie,1,ninguno,No lo hago,no,No lo hago,no,No lo hago,no,Tienda de conveniencia (e.g. OXXO),no,No lo hago,no,no,Pago con tarjeta,0,0,0,30,30,20,Female,Cafeteria,Jugueria Cristy ,19.0716601559,-98.1669915095,1,0,0,0,30,30,20
316,b9829918-2c20-4e66-8466-bec35eaabaed,"November 9, 2022",2022-11-09 23:19:01 UTC,Amaranta Hernández,SRID=4326;POINT(-98.167033419 19.0716028019),19.0716028019,-98.167033419,Efectivo,yes,encontro todo,más de 10 cuadras,Transporte público,1,ninguno,En línea ,no,En línea ,no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),no,Tienda de conveniencia (e.g. OXXO),no,no,Pago con tarjeta,0,0,0,0,0,21,Female,Micro-restaurant (aka. fondita),Antojitos las bilingües ,19.0716028019,-98.167033419,1,0,0,0,0,0,21
317,51b17ed4-ab42-4e64-aaa5-b70218ff90ac,"November 9, 2022",2022-11-09 23:19:00 UTC,Amaranta Hernández,SRID=4326;POINT(-98.1670367718 19.0716009007),19.0716009007,-98.1670367718,Efectivo,yes,encontro todo,7 a 10 cuadras,Automóvil,1,ninguno,"CFE,Tienda de conveniencia (e.g. OXXO)",yes,"Sistema de agua,Tienda de conveniencia (e.g. OXXO)",no,Tienda de conveniencia (e.g. OXXO),no,Tienda de conveniencia (e.g. OXXO),no,Tienda de conveniencia (e.g. OXXO),no,no,Pago con tarjeta,0,0,0,0,0,45,Male,Micro-restaurant (aka. fondita),Antojitos las Bilingües ,19.0716009007,-98.1670367718,1,0,0,0,0,0,45
318,fc30f1f5-5f82-4a09-8435-d4ad2f7d9b90,"November 9, 2022",2022-11-09 23:12:54 UTC,Gianluca De la rosa,SRID=4326;POINT(-98.1655981019 19.0722847115),19.0722847115,-98.1655981019,Efectivo,yes,encontro todo,0 a 3 cuadras,A pie,6,ninguno,"CFE,Supermercado",yes,"Sistema de agua,Supermercado",yes,"Proveedor de gas,Supermercado",yes,Fonda,yes,Banco,yes,yes,Pago con tarjeta,0,0,0,80,0,64,Female,Butcher shop,La Esmeralda ,19.0722847115,-98.1655981019,6,0,0,0,80,0,64
319,31a30cd8-15df-43c5-a6a9-037eb4dd53e1,"November 9, 2022",2022-11-09 23:12:54 UTC,Gianluca De la rosa,SRID=4326;POINT(-98.1664822251 19.0696102916),19.0696102916,-98.1664822251,Efectivo,yes,encontro todo,0 a 3 cuadras,A pie,4,ninguno,CFE,yes,Sistema de agua,yes,Proveedor de gas,yes,Fonda,yes,Banco,yes,yes,Pago de servicios ,2,20,2,50,500,50,Male,Micro-restaurant (aka. fondita),Donatelli Caffe D’Amici,19.0696102916,-98.1664822251,4,2,20,2,50,500,50
320,312f228d-4803-4fc1-90c8-0a76470af6dd,"November 9, 2022",2022-11-09 23:12:54 UTC,Gianluca De la rosa,SRID=4326;POINT(-98.1673499197 19.0709443382),19.0709443382,-98.1673499197,Efectivo,yes,encontro todo,más de 10 cuadras,Transporte público,1,ninguno,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),yes,yes,Pago de servicios ,2,3,0,40,100,19,Male,Produce (fruits & vegetables),——,19.0709443382,-98.1673499197,1,2,3,0,40,100,19
321,444e17df-1335-4df2-b851-be4d806a8b1c,"November 9, 2022",2022-11-09 23:12:53 UTC,Gianluca De la rosa,SRID=4326;POINT(-98.1674313918 19.0708461071),19.0708461071,-98.1674313918,Efectivo,yes,encontro todo,más de 10 cuadras,Automóvil,1,ninguno,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),yes,"Banco,Tienda de conveniencia (e.g. OXXO)",yes,yes,Pago de servicios ,30,60,0,30,200,18,Male,Micro-restaurant (aka. fondita),Maravillas ,19.0708461071,-98.1674313918,1,30,60,0,30,200,18
322,633c4f73-b69a-4c5b-93a0-37ab3c95e6d2,"November 9, 2022",2022-11-09 23:12:52 UTC,Gianluca De la rosa,SRID=4326;POINT(-98.1675685197 19.0707038304),19.0707038304,-98.1675685197,Efectivo,yes,encontro todo,más de 10 cuadras,Transporte público,5,ninguno,Tienda de conveniencia (e.g. OXXO),no,Tienda de conveniencia (e.g. OXXO),no,Tienda de conveniencia (e.g. OXXO),no,Tienda de conveniencia (e.g. OXXO),no,Tienda de conveniencia (e.g. OXXO),no,no,Pago con tarjeta,0,0,0,0,100,26,Female,Grocery store (aka. nanostore),Super Tec,19.0707038304,-98.1675685197,5,0,0,0,0,100,26
323,a3c40907-9972-454b-86c3-62ddd052df28,"November 9, 2022",2022-11-09 23:12:52 UTC,Gianluca De la rosa,SRID=4326;POINT(-98.1676165165 19.0708327664),19.0708327664,-98.1676165165,Efectivo,yes,encontro todo,más de 10 cuadras,Transporte público,3,ninguno,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),yes,yes,Pago de servicios ,3,1,2,30,30,18,Female,Micro-restaurant (aka. fondita),——,19.0708327664,-98.1676165165,3,3,1,2,30,30,18
324,d8a6f0cf-d901-4fc1-b1ab-d02811d79266,"November 9, 2022",2022-11-09 23:12:52 UTC,Gianluca De la rosa,SRID=4326;POINT(-98.1675953418 19.070659151),19.070659151,-98.1675953418,Efectivo,yes,encontro todo,más de 10 cuadras,Transporte público,3,ninguno,No lo hago,yes,No lo hago,yes,No lo hago,yes,No lo hago,yes,No lo hago,yes,no,Pago con tarjeta,2,0,2,30,30,19,Male,Cafeteria,Sagrado Juguito ,19.070659151,-98.1675953418,3,2,0,2,30,30,19
325,dc21e7ba-0fbc-4c41-819c-934272a52526,"November 9, 2022",2022-11-09 23:12:51 UTC,Gianluca De la rosa,SRID=4326;POINT(-98.1671685353 19.0711506233),19.0711506233,-98.1671685353,Efectivo,yes,encontro todo,más de 10 cuadras,Transporte público,1,ninguno,CFE,yes,Sistema de agua,yes,Proveedor de gas,yes,Tienda de conveniencia (e.g. OXXO),yes,Banco,yes,yes,Pago de servicios ,10,6,5,100,100,18,Male,Grocery store (aka. nanostore),La Universitaria ,19.0711506233,-98.1671685353,1,10,6,5,100,100,18
326,fb3b6372-3d9f-431d-a15b-401652b3c3dd,"November 9, 2022",2022-11-09 23:12:51 UTC,Gianluca De la rosa,SRID=4326;POINT(-98.1670884043 19.0712542411),19.0712542411,-98.1670884043,Efectivo,yes,encontro todo,más de 10 cuadras,Transporte público,2,ninguno,CFE,yes,Sistema de agua,yes,Proveedor de gas,yes,Fonda,yes,Fonda,yes,yes,Pago de servicios ,2,1,5,150,150,26,Male,Produce (fruits & vegetables),Pollería y Recauderia “Hnos González” ,19.0712542411,-98.1670884043,2,2,1,5,150,150,26
327,937f5847-78b2-4acb-b397-fa3122ca1b84,"November 9, 2022",2022-11-09 23:12:50 UTC,Gianluca De la rosa,SRID=4326;POINT(-98.1670961156 19.0712460024),19.0712460024,-98.1670961156,Tarjeta de débito y/o crédito,yes,encontro todo,más de 10 cuadras,Transporte público,3,ninguno,"Banco,Tienda de conveniencia (e.g. OXXO)",no,"Banco,Tienda de conveniencia (e.g. OXXO)",no,"Banco,Tienda de conveniencia (e.g. OXXO)",no,Tienda de conveniencia (e.g. OXXO),no,"Banco,Tienda de conveniencia (e.g. OXXO)",no,yes,Retiro de efectivo ,5,3,0,80,100,18,Male,Grocery store (aka. nanostore),El León,19.0712460024,-98.1670961156,3,5,3,0,80,100,18
328,92188493-c1d6-4713-a574-4338f1757622,"November 9, 2022",2022-11-09 23:12:50 UTC,Gianluca De la rosa,SRID=4326;POINT(-98.1670984626 19.0712466361),19.0712466361,-98.1670984626,Efectivo,yes,encontro todo,más de 10 cuadras,Automóvil,4,ninguno,Supermercado,no,Supermercado,no,Supermercado,no,Supermercado,no,Supermercado,no,no,Pago con tarjeta,2,2,0,250,150,23,Female,Grocery store (aka. nanostore),El León,19.0712466361,-98.1670984626,4,2,2,0,250,150,23
329,6f9da911-9487-4564-94cd-b189c490ac17,"November 9, 2022",2022-11-09 23:12:49 UTC,Gianluca De la rosa,SRID=4326;POINT(-98.1670971215 19.0712472699),19.0712472699,-98.1670971215,Efectivo,yes,encontro todo,más de 10 cuadras,Transporte público,5,ninguno,Tienda de conveniencia (e.g. OXXO),no,Tienda de conveniencia (e.g. OXXO),no,Tienda de conveniencia (e.g. OXXO),no,Tienda de conveniencia (e.g. OXXO),no,Tienda de conveniencia (e.g. OXXO),no,no,Pago con tarjeta,1,0,0,100,20,22,Male,Grocery store (aka. nanostore),El león,19.0712472699,-98.1670971215,5,1,0,0,100,20,22
